unit_i,unit_j,sttc_rebound,mouse,sttc_late,probe,dz
9,12,0.021004275545663337,ACR_31,0.04871638707135113,optrode,-0.027747616106442184
9,16,0.020506734407436993,ACR_31,0.025989364378281428,optrode,-0.005485608558427904
10,14,0.05461412582891437,ACR_31,0.05366811156452324,optrode,0.0009487955029853015
11,12,0.06157140519128393,ACR_31,0.013927878382479206,optrode,0.04772061007253888
11,15,0.03495337710116334,ACR_31,0.03292880856838801,optrode,0.002026904217470045
12,13,0.02021372529453573,ACR_31,0.01191151972788812,optrode,0.008304395914869726
12,14,0.046050598578275696,ACR_31,0.043194872834297245,optrode,0.0028614253414697144
12,15,0.0787935212524603,ACR_31,0.10473730186082011,optrode,-0.02616563613275895
12,16,0.0579446663270116,ACR_31,0.1050788098150983,optrode,-0.04745848822902213
14,16,0.049726272365087636,ACR_31,0.04481978785835868,optrode,0.0049174837548284014
15,16,0.06773120522868956,ACR_31,0.07797497911816036,optrode,-0.010298526047714987
0,1,0.03244495079796195,ACR_33,0.004188264353707847,optrode,0.028268053811500608
0,2,0.026906117450397955,ACR_33,0.01931997154734562,optrode,0.007590237184340917
0,4,0.02946292939060422,ACR_33,0.013003293769868193,optrode,0.01646743233743865
0,5,0.009707909465481647,ACR_33,0.01087640560275631,optrode,-0.001168620060476789
0,10,0.02337223776932767,ACR_33,0.019632657557663788,optrode,0.0037413143961306794
0,14,0.034883237978700944,ACR_33,0.012078896686720273,optrode,0.022817913253707803
0,16,0.05171591833616436,ACR_33,0.03473544546331095,optrode,0.01701267221330425
0,17,0.01748273285823133,ACR_33,0.0008836139912925759,optrode,0.016600900139175048
0,18,0.007452361853408775,ACR_33,0.011746201829582456,optrode,-0.0042942422745398225
0,19,0.014332662850306859,ACR_33,0.012429621510202053,optrode,0.0019033827250812263
1,3,0.004179662537438917,ACR_33,0.00753164134240746,optrode,-0.0033520968829240296
1,4,0.022814777610709547,ACR_33,0.00731130533837236,optrode,0.01550730170012735
1,6,0.014283798070875073,ACR_33,0.006796743485590296,optrode,0.0074879214674483585
1,8,0.05807870119725009,ACR_33,0.02434009698045718,optrode,0.03379923074974523
1,9,0.05416794108889446,ACR_33,0.020942485676740015,optrode,0.03327546560729422
1,10,0.024163844924859217,ACR_33,0.015937718399493653,optrode,0.008229481537182125
1,14,0.00985300478054012,ACR_33,0.0035727540054843058,optrode,0.006280554440784296
1,15,0.03557730199268758,ACR_33,0.018435644599896172,optrode,0.017154590374728863
1,17,-0.012121177468596442,ACR_33,-0.008067129345532132,optrode,-0.004054466795826606
1,19,0.01063303362428587,ACR_33,0.009622023089913239,optrode,0.0010111143273251536
2,3,0.049860765572957176,ACR_33,0.07459849102802261,optrode,-0.02483518662819146
2,11,0.03226577586962018,ACR_33,0.029763724523122335,optrode,0.0025044617367136826
2,13,0.0006508147851301549,ACR_33,0.008270353418975154,optrode,-0.007619727110297443
2,14,0.010117971887933348,ACR_33,0.0020365162134876914,optrode,0.008081798150476542
2,18,0.03316686268901298,ACR_33,0.010526965524027232,optrode,0.02265167795066772
3,5,-0.0034207460335168183,ACR_33,-0.0011886390809688141,optrode,-0.0022321197354703455
3,7,0.08248885092053973,ACR_33,0.06340256072002039,optrode,0.019188991286106183
3,10,0.016476325723699205,ACR_33,0.017618556972177138,optrode,-0.0011425634192080147
3,15,0.004127386447420472,ACR_33,0.0015878508088994561,optrode,0.0025395577414063504
3,18,0.003619757312051778,ACR_33,0.0019782777870303372,optrode,0.0016414927538841617
3,20,0.00041270967063739786,ACR_33,-0.0010379413029828004,optrode,0.0014506513697850059
4,10,0.030942297453727414,ACR_33,0.028818465394261732,optrode,0.002125730792876389
4,11,0.02707006788114837,ACR_33,0.02281278323356261,optrode,0.004259941099331362
4,13,0.016270678046536986,ACR_33,0.01811117474722297,optrode,-0.001841041300162223
4,18,0.017387901055219635,ACR_33,0.016480636740955377,optrode,0.0009075246269365025
4,20,0.008582985655160543,ACR_33,0.014517804615802203,optrode,-0.005935628273906996
5,11,-0.008950643791641639,ACR_33,0.008218073165962576,optrode,-0.017169141007876396
5,18,0.021888271582153524,ACR_33,0.0268709079176471,optrode,-0.004985609943765155
5,19,0.027881503505632555,ACR_33,0.031128812301861677,optrode,-0.003250141086688786
6,8,0.056443282496261696,ACR_33,0.04213823897661714,optrode,0.01434013092792738
6,16,0.04232788543349714,ACR_33,0.04939627288181497,optrode,-0.007083315741164456
6,17,-0.002815400333355401,ACR_33,-0.002711090287316922,optrode,-0.00010431084260107163
7,8,0.03183976083376528,ACR_33,0.009201558731665692,optrode,0.022648708345606363
7,10,0.03984265566670539,ACR_33,0.03906579827045148,optrode,0.0007780686052501831
7,13,-0.0007227286504102488,ACR_33,0.00789966364996743,optrode,-0.008622556757709317
7,14,0.01891199608903903,ACR_33,0.007061223255519309,optrode,0.011852910665245055
7,15,0.0025600130264038286,ACR_33,-0.002018806113581007,optrode,0.004578827475104915
7,16,0.05894336427079624,ACR_33,0.04808722209794873,optrode,0.01088743069803879
7,17,-0.009971759321785276,ACR_33,-0.00247067808930408,optrode,-0.007501406742204307
7,20,0.02727477586191708,ACR_33,0.014202112826784937,optrode,0.013078474441614552
8,10,0.03259478439780561,ACR_33,0.027787936694581884,optrode,0.004811242536392309
8,11,0.047158940598953564,ACR_33,0.03707574014521943,optrode,0.01010120487383473
8,12,0.03786325992243203,ACR_33,0.023649003013494943,optrode,0.014227956164394581
8,16,0.08403225091146198,ACR_33,0.08638646095595526,optrode,-0.0023714292524630864
8,18,0.0369829511354171,ACR_33,0.02978723276163206,optrode,0.00720377867094452
9,18,0.016082829586438786,ACR_33,0.013397100428617697,optrode,0.0026863144202716946
9,20,0.026337812055661863,ACR_33,0.009399563390766221,optrode,0.016944064370939337
10,11,0.06524809039614185,ACR_33,0.054058229007987076,optrode,0.011229941983465754
10,13,0.03465330433835136,ACR_33,0.03999802085216447,optrode,-0.005352186018610067
10,14,0.03140714918618873,ACR_33,0.04054104744708201,optrode,-0.009145798079796368
10,15,0.02867746051598325,ACR_33,0.03008986005081861,optrode,-0.001413620289686536
10,16,0.08375001486831557,ACR_33,0.0980378929026345,optrode,-0.014407159081703147
10,17,-0.006857476340676018,ACR_33,0.004064685353459864,optrode,-0.010922291573416686
10,18,0.014944892058961738,ACR_33,0.0451642433190519,optrode,-0.03024898491176886
10,19,0.017246635269416898,ACR_33,0.02616540232837191,optrode,-0.008923030415843681
10,20,0.003354802779661461,ACR_33,0.01803021018820016,optrode,-0.014677349008407628
11,12,0.02543102303708608,ACR_33,0.014131351279434963,optrode,0.01130421551343977
11,13,0.031082787490911812,ACR_33,0.005562950769434581,optrode,0.025529795247410197
11,14,0.04245753064011768,ACR_33,0.024578857033405004,optrode,0.01789926182065077
11,15,0.01722572094937006,ACR_33,0.006461020073675782,optrode,0.010766315042220115
11,16,0.09819239155871425,ACR_33,0.0986787241802673,optrode,-0.0004910910877060221
11,17,0.007740503992321667,ACR_33,0.008856002920320887,optrode,-0.0011155758633916955
11,18,0.014397146630668631,ACR_33,0.03597612800069757,optrode,-0.021593519656602535
11,19,0.022268920851318222,ACR_33,0.022719245754281806,optrode,-0.00045055288304555324
11,20,0.008810024041964029,ACR_33,0.018143333789580777,optrode,-0.009335073006747541
12,13,0.015146083408771261,ACR_33,0.008919236591788882,optrode,0.006227768638353134
12,18,0.011211783863462305,ACR_33,0.019410057595068482,optrode,-0.008200242040183516
12,19,0.03481157235830221,ACR_33,0.02788052192916517,optrode,0.0069378953131004305
13,16,0.11609908789687522,ACR_33,0.11341877637753006,optrode,0.0027160829927374147
13,17,0.018290714966679215,ACR_33,0.014880016956357649,optrode,0.0034116397758668423
13,19,0.02362677908974078,ACR_33,0.025590131570304632,optrode,-0.001964542793273936
14,17,0.03250346885501895,ACR_33,-0.001692874152566695,optrode,0.03420779825861727
14,18,0.010779609551284503,ACR_33,0.08217747638824288,optrode,-0.07158318772016833
15,16,0.07062251348250763,ACR_33,0.05334498433590888,optrode,0.017344604992406108
15,18,0.015004517756110503,ACR_33,0.013976302625916266,optrode,0.001028431162612628
16,18,0.057390517552638076,ACR_33,0.08192528821549434,optrode,-0.02465566644143137
16,20,0.05151990199290779,ACR_33,0.0713462740701417,optrode,-0.019902145090037078
17,18,-0.02458644324357383,ACR_33,-0.016793686972837618,optrode,-0.007796133150774723
17,20,-0.01454554113690108,ACR_33,-0.012118915862233456,optrode,-0.002427057871946043
18,19,0.029073104870470393,ACR_33,0.019080054027266796,optrode,0.009998930442243623
19,20,0.028629898209860935,ACR_33,0.03546398521464865,optrode,-0.006841139635194556
0,1,0.021834879148144894,ACR_34,0.019579685749745165,optrode,0.0022561617793564297
0,6,0.18159990676151486,ACR_34,0.19193407153489345,optrode,-0.010707781704940939
0,7,-0.002954369399861885,ACR_34,0.00742765426779873,optrode,-0.010382168862447387
0,8,0.03136968921606083,ACR_34,0.04374231701553566,optrode,-0.012390262642266975
0,16,0.02711352121991978,ACR_34,0.031876519110114396,optrode,-0.004767154149339151
1,2,0.016838398109975207,ACR_34,0.008147061790264544,optrode,0.008692747736887888
1,4,0.010771608719558656,ACR_34,0.007733224630626865,optrode,0.0030386465574767435
1,5,0.016097347885460953,ACR_34,0.012263814418282223,optrode,0.003834309203655323
1,6,0.06282898595004835,ACR_34,0.020618341758512494,optrode,0.042290590164735235
1,7,0.003120572000745495,ACR_34,-0.00010029335598062345,optrode,0.003220875486466683
1,12,0.02010890115406943,ACR_34,0.004648565903134158,optrode,0.015463012889178325
1,14,0.01602106846119933,ACR_34,0.010441853803962753,optrode,0.005580206077694244
1,17,0.011310492039087064,ACR_34,0.016133775964983763,optrode,-0.004824201668019128
1,18,0.01035704136258314,ACR_34,0.01087517301813742,optrode,-0.0005181900680704139
2,6,0.09329288947817471,ACR_34,0.07315094997576356,optrode,0.020283123024635932
2,7,-0.0059827392218875595,ACR_34,0.000982657252547068,optrode,-0.006965468172655307
2,8,0.0009393395901356899,ACR_34,0.012771961487144363,optrode,-0.011833316155600553
2,9,0.022809756316174712,ACR_34,0.04585410814024989,optrode,-0.02307257293951653
2,12,0.022792829154814544,ACR_34,0.015333048236831383,optrode,0.007462527424734959
2,14,0.012270048106672767,ACR_34,0.010911339713213748,optrode,0.001358891161750234
2,18,-0.0017981005569288559,ACR_34,-0.0011532060773396637,optrode,-0.0006448959062346374
2,20,-0.006268611191313181,ACR_34,0.0010862029683472718,optrode,-0.007354896698152499
3,7,-0.005764819527063314,ACR_34,0.0031419462997686488,optrode,-0.008906840028109084
3,14,0.03512679249526856,ACR_34,0.03588677518942239,optrode,-0.0007609420747583945
3,16,-0.0030633718048332223,ACR_34,-0.001548908550934123,optrode,-0.0015144715977589986
4,7,-0.0051893733864930855,ACR_34,-0.0021431422842120174,optrode,-0.003046274404408345
4,9,0.02746963105044963,ACR_34,0.03502692393744228,optrode,-0.007564715634564314
4,14,0.033177770123959,ACR_34,0.053842217195721485,optrode,-0.020704385324233368
4,16,0.012654292164254736,ACR_34,0.009278910004630601,optrode,0.0033757913603280915
5,7,-0.005787011584952118,ACR_34,-0.00028126481166289644,optrode,-0.005505811368551164
5,14,0.018701963714968902,ACR_34,0.01595345600596079,optrode,0.002749334928379442
5,19,0.007149565297152043,ACR_34,0.011020366372894379,optrode,-0.003871125420345023
6,7,0.014188338868647246,ACR_34,0.03274289585578831,optrode,-0.018565313514176056
6,8,0.02802643004604348,ACR_34,0.04239033420768533,optrode,-0.014381981006636704
6,9,0.027012152637790332,ACR_34,0.03893920764335734,optrode,-0.011940180867496215
6,10,0.043802151781876984,ACR_34,0.05340439379403335,optrode,-0.009625053721903434
6,14,0.06294141371196674,ACR_34,0.06660619781659777,optrode,-0.0036802292317763413
6,20,0.016575582835213334,ACR_34,0.01223787536410599,optrode,0.004338614775778148
7,10,5.9222444543292636e-05,ACR_34,-0.004537719435280824,optrode,0.004596973025516998
7,13,0.003595640718247863,ACR_34,0.0039543550592193305,optrode,-0.00035871945678897597
7,15,0.0001806849491379943,ACR_34,-0.004182812623958246,optrode,0.004363521969372297
7,18,-0.0112192510366986,ACR_34,-0.00860383808211784,optrode,-0.0026156714063832794
7,19,0.009558885521987033,ACR_34,0.007337575082225226,optrode,0.00222146990553042
7,20,-0.006676089254633283,ACR_34,0.0014346052062776324,optrode,-0.008110794632553804
8,11,0.01410369767660799,ACR_34,0.012580811616411171,optrode,0.0015231575008184603
8,14,0.029064931069629762,ACR_34,0.02239394291953703,optrode,0.006675432133944798
9,14,0.02116465686983905,ACR_34,0.018996352281163555,optrode,0.00216918011118173
